title,authors,year,source,raw
RASNet: Recurrent aggregation neural network for safe and efficient drug recommendation,"Zhu, Qiang and Han, Feng and Yang, Huali and Liu, Junping and Hu, Xinrong and Wang, Bangchao",2024,ACM,"{'keywords': 'Drug recommendation, Drug–drug interaction, Recurrent aggregation neural network, Exponential controller', 'numpages': '12', 'month': 'September', 'journal': 'Know.-Based Syst.', 'doi': '10.1016/j.knosys.2024.112055', 'url': 'https://doi.org/10.1016/j.knosys.2024.112055', 'issn': '0950-7051', 'number': 'C', 'volume': '299', 'address': 'NLD', 'publisher': 'Elsevier Science Publishers B. V.', 'issue_date': 'Sep 2024', 'year': '2024', 'title': 'RASNet: Recurrent aggregation neural network for safe and efficient drug recommendation', 'author': 'Zhu, Qiang and Han, Feng and Yang, Huali and Liu, Junping and Hu, Xinrong and Wang, Bangchao', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.knosys.2024.112055'}"
A traditional Chinese medicine prescription recommendation model based on contrastive pre-training and hierarchical structure network,"Hu, Hailong and Li, Yaqian and Zheng, Zeyu and Hu, Wenjun and Lin, Riyang and Kang, Yanlei",2025,ACM,"{'keywords': 'TCM prescription recommendation, Contrastive pre-training, Hierarchical structure network, Network pharmacology', 'numpages': '16', 'month': 'April', 'journal': 'Expert Syst. Appl.', 'doi': '10.1016/j.eswa.2024.126318', 'url': 'https://doi.org/10.1016/j.eswa.2024.126318', 'issn': '0957-4174', 'number': 'C', 'volume': '268', 'address': 'USA', 'publisher': 'Pergamon Press, Inc.', 'issue_date': 'Apr 2025', 'year': '2025', 'title': 'A traditional Chinese medicine prescription recommendation model based on contrastive pre-training and hierarchical structure network', 'author': 'Hu, Hailong and Li, Yaqian and Zheng, Zeyu and Hu, Wenjun and Lin, Riyang and Kang, Yanlei', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.eswa.2024.126318'}"
Enhancing Precision Drug Recommendations via In-Depth Exploration of Motif Relationships,"Zhao, Chuang and Zhao, Hongke and Zhou, Xiaofang and Li, Xiaomeng",2024,ACM,"{'numpages': '15', 'pages': '8164–8178', 'month': 'December', 'journal': 'IEEE Trans. on Knowl. and Data Eng.', 'abstract': 'Making accurate and safe clinical decisions for patients has long been a challenging task. With the proliferation of electronic health records and the rapid advancement of technology, drug recommender systems have emerged as invaluable aids for healthcare professionals, offering precise and secure prescriptions. Among prevailing methods, the exploration of motifs, defined as substructures with specific biological functions, has largely been overlooked. Nevertheless, the substantial impact of the motifs on drug efficacy and patient diseases implies that a more extensive incorporation could potentially improve the recommender systems. In light of this, we introduce &lt;italic&gt;DEPOT&lt;/italic&gt;, an innovative drug recommendation framework developed from a motif-aware perspective. In our approach, we employ chemical decomposition to partition drug molecules into semantic motif-trees and design a structure-aware graph transformer to capture motif collaboration. This innovative practice preserves the topology knowledge and facilitates perception of drug functionality. To delve into the dynamic correlation between motifs and disease progression, we conduct a meticulous investigation from two perspectives: repetition and exploration. This comprehensive analysis allows us to gain valuable insights into the drug turnover, with the former focusing on reusability and the latter on discovering new requirements. We further formulate a historical weighting strategy for drug-drug interaction (DDI) objective, enabling adaptive control over the trade-off between accuracy and safety criteria throughout the training process. Extensive experiments conducted on four data sets validate the effectiveness and robustness of &lt;italic&gt;DEPOT&lt;/italic&gt;.', 'doi': '10.1109/TKDE.2024.3437775', 'url': 'https://doi.org/10.1109/TKDE.2024.3437775', 'issn': '1041-4347', 'number': '12', 'volume': '36', 'address': 'USA', 'publisher': 'IEEE Educational Activities Department', 'issue_date': 'Dec. 2024', 'year': '2024', 'title': 'Enhancing Precision Drug Recommendations via In-Depth Exploration of Motif Relationships', 'author': 'Zhao, Chuang and Zhao, Hongke and Zhou, Xiaofang and Li, Xiaomeng', 'ENTRYTYPE': 'article', 'ID': '10.1109/TKDE.2024.3437775'}"
MIFNet: multimodal interactive fusion network for medication recommendation,"Huo, Jiazhen and Hong, Zhikai and Chen, Mingzhou and Duan, Yongrui",2024,ACM,"{'keywords': 'Electronic health records, Multimodal fusion, Medication recommendation, Temporal event modeling', 'numpages': '33', 'pages': '12313–12345', 'month': 'February', 'journal': 'J. Supercomput.', 'abstract': 'Medication recommendation aims to provide clinicians with safe medicine combinations for the treatment of patients. Existing medication recommendation models are built based on the temporal structured code data of electronic health records (EHRs) in the medical database; nevertheless, unstructured data in EHRs, such as textual data containing rich information, are underexploited. To fill the gap, a novel multimodal interactive fusion network (MIFNet) is proposed for medication recommendation, which integrates both structured code information and unstructured text information in EHRs. Our model first extracts a series of informative feature representations to encode comprehensive patient health history and control potential drug–drug interactions (DDI), including medical code, clinical notes, and the DDI knowledge graph. Next, a novel cross-modal interaction extraction block is proposed to capture the intricate interaction information between the two modalities. Finally, a multimodal fusion block is adopted to fuse the constructed features and generate a medication combination list. Experiments are conducted on the public MIMIC-III dataset, and the results demonstrate that the proposed model outperforms the state-of-the-art medication recommendation methods on main evaluation metrics.', 'doi': '10.1007/s11227-024-05908-1', 'url': 'https://doi.org/10.1007/s11227-024-05908-1', 'issn': '0920-8542', 'number': '9', 'volume': '80', 'address': 'USA', 'publisher': 'Kluwer Academic Publishers', 'issue_date': 'Jun 2024', 'year': '2024', 'title': 'MIFNet: multimodal interactive fusion network for medication recommendation', 'author': 'Huo, Jiazhen and Hong, Zhikai and Chen, Mingzhou and Duan, Yongrui', 'ENTRYTYPE': 'article', 'ID': '10.1007/s11227-024-05908-1'}"
LMGA: Lightweight multi-graph augmentation networks for safe medication recommendation,"Fan, Xingxu and Yu, Xiaomei and Li, Xue and Ge, Fengru and Zhao, Yanjie",2024,ACM,"{'keywords': 'Medication recommendation, Electronic health record, Drug–drug interaction, Graph augmentation', 'numpages': '12', 'month': 'December', 'journal': 'J. King Saud Univ. Comput. Inf. Sci.', 'doi': '10.1016/j.jksuci.2024.102245', 'url': 'https://doi.org/10.1016/j.jksuci.2024.102245', 'issn': '1319-1578', 'number': '10', 'volume': '36', 'address': 'USA', 'publisher': 'Elsevier Science Inc.', 'issue_date': 'Dec 2024', 'year': '2024', 'title': 'LMGA: Lightweight multi-graph augmentation networks for safe medication recommendation', 'author': 'Fan, Xingxu and Yu, Xiaomei and Li, Xue and Ge, Fengru and Zhao, Yanjie', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.jksuci.2024.102245'}"
4SDrug: Symptom-based Set-to-set Small and Safe Drug Recommendation,"Tan, Yanchao and Kong, Chengjun and Yu, Leisheng and Li, Pan and Chen, Chaochao and Zheng, Xiaolin and Hertzberg, Vicki S. and Yang, Carl",2022,ACM,"{'series': ""KDD '22"", 'location': 'Washington DC, USA', 'keywords': 'drug recommendation, set-to-set comparison, small and safe drug sets, symptom-based', 'numpages': '11', 'pages': '3970–3980', 'booktitle': 'Proceedings of the 28th ACM SIGKDD Conference on Knowledge Discovery and Data Mining', 'abstract': 'Drug recommendation is an important task of AI for healthcare. To recommend proper drugs, existing methods rely on various clinical records (e.g., diagnosis and procedures), which are commonly found in data such as electronic health records (EHRs). However, detailed records as such are often not available and the inputs might merely include a set of symptoms provided by doctors. Moreover, existing drug recommender systems usually treat drugs as individual items, ignoring the unique requirements that drug recommendation has to be done on a set of items (drugs), which should be as small as possible and safe without harmful drug-drug interactions (DDIs).To deal with the challenges above, in this paper, we propose a novel framework of Symptom-based Set-to-set Small and Safe drug recommendation (4SDrug). To enable set-to-set comparison, we design set-oriented representation and similarity measurement for both symptoms and drugs. Further, towards the symptom sets, we devise importance-based set aggregation to enhance the accuracy of symptom set representation; towards the drug sets, we devise intersection-based set augmentation to ensure smaller drug sets, and apply knowledge-based and data-driven penalties to ensure safer drug sets. Extensive experiments on two real-world EHR datasets, i.e., the public benchmark one of MIMIC-III and the industrial large-scale one of NELL, show drastic performance gains brought by 4SDrug, which outperforms all baselines in most effectiveness measures, while yielding the smallest sets of recommended drugs and 26.83% DDI rate reduction from the ground-truth data.', 'doi': '10.1145/3534678.3539089', 'url': 'https://doi.org/10.1145/3534678.3539089', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450393850', 'year': '2022', 'title': '4SDrug: Symptom-based Set-to-set Small and Safe Drug Recommendation', 'author': 'Tan, Yanchao and Kong, Chengjun and Yu, Leisheng and Li, Pan and Chen, Chaochao and Zheng, Xiaolin and Hertzberg, Vicki S. and Yang, Carl', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3534678.3539089'}"
AKA-SafeMed: A safe medication recommendation based on attention mechanism and knowledge augmentation,"Yu, Xiaomei and Li, Xue and Zhao, Fangcao and Yan, Xiaoyan and Zheng, Xiangwei and Li, Tao",2024,ACM,"{'keywords': 'Medication recommendation, Electronic health record, Drug-drug interaction, Attention mechanism, Knowledge augmentation', 'numpages': '16', 'month': 'June', 'journal': 'Inf. Sci.', 'doi': '10.1016/j.ins.2024.120577', 'url': 'https://doi.org/10.1016/j.ins.2024.120577', 'issn': '0020-0255', 'number': 'C', 'volume': '670', 'address': 'USA', 'publisher': 'Elsevier Science Inc.', 'issue_date': 'Jun 2024', 'year': '2024', 'title': 'AKA-SafeMed: A safe medication recommendation based on attention mechanism and knowledge augmentation', 'author': 'Yu, Xiaomei and Li, Xue and Zhao, Fangcao and Yan, Xiaoyan and Zheng, Xiangwei and Li, Tao', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.ins.2024.120577'}"
Prescription Recommendation based on Intention Retrieval Network and Multimodal Medical Indicator,"Gao, Feng and Chen, Yao and Liu, Maofu",2023,ACM,"{'series': ""MMIR '23"", 'location': 'Ottawa ON, Canada', 'keywords': 'electronic health record, multimodal information extraction, prescription recommendation', 'numpages': '9', 'pages': '19–27', 'booktitle': 'Proceedings of the 1st International Workshop on Deep Multimodal Learning for Information Retrieval', 'abstract': 'Knowledge based Clinical Decision Support Systems can provide precise and interpretable results for prescription recommendation. Many existing knowledge based prescription recommendation systems take into account multi-modal historical medical events to learn from past experiences. However, such approaches treat those events as independent, static information and neglect the fact that patient history is a set of chronical events. Hence, they lack the ability to extract the dynamics of prescription intentions and cannot provide precise and interpretable results for chronical disease patients with long-term or repeating visits. To address these limitations, we propose a novel Intention Aware Conditional Generation Net (IACoGNet), which introduces an optimized copy-or-predict mechanism to learn precription intentions from multi-modal health datasets and generate drug recommendations. IACoGNet first designs a knowledge representation model that captures multi-modal patient features. Then, it proposes a novel prescription intention representation model in the multi-visit scenario and predicts the diagnostic intention. Finally, it constructs a prescription recommendation framework utilizing the above two knowledge representations. We validate IACoGNet on the public MIMIC data set, and the experimental results show that IACoGNet can achieve optimum in F1 score and average precision.', 'doi': '10.1145/3606040.3617446', 'url': 'https://doi.org/10.1145/3606040.3617446', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9798400702716', 'year': '2023', 'title': 'Prescription Recommendation based on Intention Retrieval Network and Multimodal Medical Indicator', 'author': 'Gao, Feng and Chen, Yao and Liu, Maofu', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3606040.3617446'}"
ACDNet: Attention-guided Collaborative Decision Network for effective medication recommendation,"Mi, Jiacong and Zu, Yi and Wang, Zhuoyuan and He, Jieyue",2024,ACM,"{'keywords': 'Medication recommendation, Data mining, Electronic health record, Attention mechanism, Transformer', 'numpages': '10', 'month': 'January', 'journal': 'J. of Biomedical Informatics', 'doi': '10.1016/j.jbi.2023.104570', 'url': 'https://doi.org/10.1016/j.jbi.2023.104570', 'issn': '1532-0464', 'number': 'C', 'volume': '149', 'address': 'San Diego, CA, USA', 'publisher': 'Elsevier Science', 'issue_date': 'Jan 2024', 'year': '2024', 'title': 'ACDNet: Attention-guided Collaborative Decision Network for effective medication recommendation', 'author': 'Mi, Jiacong and Zu, Yi and Wang, Zhuoyuan and He, Jieyue', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.jbi.2023.104570'}"
A novel cascaded multi-task method for crop prescription recommendation based on electronic medical record,"Xu, Chang and Zhao, Lei and Wen, Haojie and Zhang, Yiding and Zhang, Lingxian",2024,ACM,"{'keywords': 'Cascaded task, Multi-task learning, Crop diseases and pests, Recommender system', 'numpages': '18', 'month': 'April', 'journal': 'Comput. Electron. Agric.', 'doi': '10.1016/j.compag.2024.108790', 'url': 'https://doi.org/10.1016/j.compag.2024.108790', 'issn': '0168-1699', 'number': 'C', 'volume': '219', 'address': 'NLD', 'publisher': 'Elsevier Science Publishers B. V.', 'issue_date': 'Apr 2024', 'year': '2024', 'title': 'A novel cascaded multi-task method for crop prescription recommendation based on electronic medical record', 'author': 'Xu, Chang and Zhao, Lei and Wen, Haojie and Zhang, Yiding and Zhang, Lingxian', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.compag.2024.108790'}"
Leave No Patient Behind: Enhancing Medication Recommendation for Rare Disease Patients,"Zhao, Zihao and Jing, Yi and Feng, Fuli and Wu, Jiancan and Gao, Chongming and He, Xiangnan",2024,ACM,"{'series': ""SIGIR '24"", 'location': 'Washington DC, USA', 'keywords': 'electronic health record, fairness, medication recommendation, rare disease', 'numpages': '10', 'pages': '533–542', 'booktitle': 'Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval', 'abstract': ""Medication recommendation systems have gained significant attention in healthcare as a means of providing tailored and effective drug combinations based on patients' clinical information. However, existing approaches often suffer from fairness issues, as recommendations tend to be more accurate for patients with common diseases compared to those with rare conditions. In this paper, we propose a novel model called Robust and Accurate REcommendations for Medication (RAREMed), which leverages the pretrain-finetune learning paradigm to enhance accuracy for rare diseases. RAREMed employs a transformer encoder with a unified input sequence approach to capture complex relationships among disease and procedure codes. Additionally, it introduces two self-supervised pre-training tasks, namely Sequence Matching Prediction (SMP) and Self Reconstruction (SR), to learn specialized medication needs and interrelations among clinical codes. Experimental results on two real-world datasets demonstrate that RAREMed provides accurate drug sets for both rare and common disease patients, thereby mitigating unfairness in medication recommendation systems. The implementation is available via https://github.com/zzhUSTC2016/RAREMed."", 'doi': '10.1145/3626772.3657785', 'url': 'https://doi.org/10.1145/3626772.3657785', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9798400704314', 'year': '2024', 'title': 'Leave No Patient Behind: Enhancing Medication Recommendation for Rare Disease Patients', 'author': 'Zhao, Zihao and Jing, Yi and Feng, Fuli and Wu, Jiancan and Gao, Chongming and He, Xiangnan', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3626772.3657785'}"
Patient deep spatio-temporal encoding and medication substructure mapping for safe medication recommendation,"Yang, Haoqin and Liu, Yuandong and Zhang, Longbo and Cai, Hongzhen and Che, Kai and Xing, Linlin",2025,ACM,"{'keywords': 'Medication combination recommendation, Data mining, Electronic health record, Block Recurrent Transformer, Graph neural network', 'numpages': '11', 'month': 'April', 'journal': 'J. of Biomedical Informatics', 'doi': '10.1016/j.jbi.2025.104785', 'url': 'https://doi.org/10.1016/j.jbi.2025.104785', 'issn': '1532-0464', 'number': 'C', 'volume': '163', 'address': 'San Diego, CA, USA', 'publisher': 'Elsevier Science', 'issue_date': 'Mar 2025', 'year': '2025', 'title': 'Patient deep spatio-temporal encoding and medication substructure mapping for safe medication recommendation', 'author': 'Yang, Haoqin and Liu, Yuandong and Zhang, Longbo and Cai, Hongzhen and Che, Kai and Xing, Linlin', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.jbi.2025.104785'}"
Medication recommendation via dual molecular modalities and multi-step enhancement,"Mu, Shi and Li, Chen and Li, Xiang and Liang, Shunpan",2025,ACM,"{'keywords': 'Intelligent healthcare management, Medication recommendation, Recommender systems', 'numpages': '14', 'month': 'May', 'journal': 'Expert Syst. Appl.', 'doi': '10.1016/j.eswa.2025.127163', 'url': 'https://doi.org/10.1016/j.eswa.2025.127163', 'issn': '0957-4174', 'number': 'C', 'volume': '276', 'address': 'USA', 'publisher': 'Pergamon Press, Inc.', 'issue_date': 'Jun 2025', 'year': '2025', 'title': 'Medication recommendation via dual molecular modalities and multi-step enhancement', 'author': 'Mu, Shi and Li, Chen and Li, Xiang and Liang, Shunpan', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.eswa.2025.127163'}"
Safe drug recommendation through forward data imputation and recurrent residual neural network,"Liu, Junping and Wan, Zhiju and Hu, Xinrong and Zhu, Qiang",2024,ACM,"{'keywords': 'Drug recommendation, Recurrent residual neural network, Data imputation, Forward filling', 'numpages': '13', 'month': 'August', 'journal': 'Appl. Soft Comput.', 'doi': '10.1016/j.asoc.2024.111723', 'url': 'https://doi.org/10.1016/j.asoc.2024.111723', 'issn': '1568-4946', 'number': 'C', 'volume': '161', 'address': 'NLD', 'publisher': 'Elsevier Science Publishers B. V.', 'issue_date': 'Aug 2024', 'year': '2024', 'title': 'Safe drug recommendation through forward data imputation and recurrent residual neural network', 'author': 'Liu, Junping and Wan, Zhiju and Hu, Xinrong and Zhu, Qiang', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.asoc.2024.111723'}"
LAMRec: Label-aware Multi-view Drug Recommendation,"Tang, Yunsen and Liu, Ning and Yuan, Haitao and Yan, Yonghe and Liu, Lei and Tan, Weixing and Cui, Lizhen",2024,ACM,"{'series': ""CIKM '24"", 'location': 'Boise, ID, USA', 'keywords': 'contrastive learning, drug recommendation, label-wise attention', 'numpages': '10', 'pages': '2230–2239', 'booktitle': 'Proceedings of the 33rd ACM International Conference on Information and Knowledge Management', 'abstract': ""The drug recommendation task aims to predict safe and effective drug prescriptions based on the patients' historical electronic health records (EHRs). However, existing drug recommendation models generally have two limitations. First, they neglect the inherent characteristics of multiple views existing in patients' clinical data (e.g., diagnoses and procedures), leading to fragmented and inconsistent patient representations. Second, they do not fully exploit drug label information. Most models do not explicitly establish a mapping relationship between drug labels and patients' historical visits. To address these two problems, we proposed a label-aware multi-view drug recommendation model named LAMRec. In particular, LAMRec uses a cross-attention module to fuse information from the diagnosis and procedure views, and increases the mutual information of patient multi-view representations through multi-view contrastive loss; the label-wise attention mechanism fully explores drug label information by constructing an adaptive mapping of drug-visit to generate personalized representations that are aware of the drug-related visit information. Experiments on three real world medical datasets demonstrated the superiority of LAMRec, with a relative reduction of 5.25% in DDI compared to the optimal baseline, a relative improvement of 4.20% in Jaccard similarity scores, and a relative improvement of 3.10% in F1 scores. We released the code online at: https://github.com/Tyunsen/LAMRec."", 'doi': '10.1145/3627673.3679656', 'url': 'https://doi.org/10.1145/3627673.3679656', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9798400704369', 'year': '2024', 'title': 'LAMRec: Label-aware Multi-view Drug Recommendation', 'author': 'Tang, Yunsen and Liu, Ning and Yuan, Haitao and Yan, Yonghe and Liu, Lei and Tan, Weixing and Cui, Lizhen', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3627673.3679656'}"
